periodo,producto,fecha_creacion,fecha_ultimo_pago,valor_original,valor_pagado,valor_pendiente,tipo_transaccion,pagada
2025-10,AHORRO,2025-04-10,2025-08-14,6227.48,6227.48,0.0,COMPRA ESTABLECIMIENTO A,1
2025-10,AHORRO,2025-04-26,2025-05-17,6513.5,6513.5,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-13,2025-06-30,4096.18,4096.18,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-04-06,2025-04-18,2485.9,0.0,2485.9,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-07-05,2025-09-18,2207.98,1987.18,220.8,TRANSFERENCIA BILLETERA A,0
2025-10,AHORRO,2024-10-22,2025-02-01,502.81,502.81,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-25,2025-05-28,2646.69,2646.69,0.0,DEBITO TRANSACCION RECHAZADA,1
2025-10,AHORRO,2024-10-22,2024-12-31,5114.92,5114.92,0.0,CARGO MORA TARJETA B,1
2025-10,AHORRO,2025-02-09,2025-03-05,354.71,354.71,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-06-18,2025-09-08,17509.18,17509.18,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2024-12-29,2025-01-15,2686.15,2686.15,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-09,2025-10-07,8070.48,8070.48,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-12,2025-09-04,1802.54,1802.54,0.0,RETIRO CIERRE CUENTA A,1
2025-10,AHORRO,2025-07-04,2025-09-24,12371.44,12371.44,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-21,2025-05-28,3368.84,3368.84,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-08,2025-07-17,47.06,47.06,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-11,2025-02-24,8329.63,8329.63,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-17,2025-01-05,847.44,847.44,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-10,2025-06-10,3355.12,3355.12,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-24,2025-03-19,3118.47,3118.47,0.0,CARGO FISCAL IVA A,1
2025-10,AHORRO,2025-03-18,2025-09-27,2068.96,2068.96,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-30,2025-07-04,267.76,240.98,26.78,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-02-07,2025-02-20,11561.64,11561.64,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-03,2025-04-25,330.66,330.66,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-12-11,2025-08-02,51.75,51.75,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-09,2025-07-01,1329.39,1329.39,0.0,RETIRO CIERRE CUENTA B,1
2025-10,AHORRO,2025-03-07,2025-06-17,5488.47,0.0,5488.47,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-03,2025-08-17,1190.55,1190.55,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-11,2025-08-09,38438.71,38438.71,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-02-05,2025-09-13,10340.89,10340.89,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-02-19,2025-02-25,3023.38,3023.38,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-06,2025-05-03,34611.52,0.0,34611.52,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-14,2025-07-21,3636.54,3636.54,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-06-04,2025-07-12,3222.59,3222.59,0.0,COMISION RETIRO INTERNACIONAL,1
2025-10,AHORRO,2025-04-03,2025-07-10,1499.61,1499.61,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-04,2025-08-23,17452.91,17452.91,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,CORRIENTE,2024-12-26,2025-04-22,317.52,317.52,0.0,TRASLADO INTERBANCOS VIRTUAL,1
2025-10,AHORRO,2024-11-12,2025-06-08,5256.07,4730.46,525.61,PAGO CUENTAS CANAL VIRTUAL,0
2025-10,AHORRO,2025-01-04,2025-04-17,6404.24,0.0,6404.24,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2025-02-17,2025-08-12,1518.95,1518.95,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-02-17,2025-08-29,3159.74,3159.74,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-27,2025-08-05,2912.66,2912.66,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-12,2025-08-10,6017.25,6017.25,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-23,2025-04-19,1904.32,1713.89,190.43,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-12-06,2024-12-29,2495.02,2495.02,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2024-11-29,2025-01-06,212.14,212.14,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-19,2025-08-14,37685.95,37685.95,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-04,2025-05-16,575.08,575.08,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-08,2025-09-04,40587.7,36528.93,4058.77,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-05-04,2025-08-08,565.12,565.12,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2024-12-08,2025-01-01,14841.51,14841.51,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-11,2025-09-04,9349.39,0.0,9349.39,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-06-11,2025-09-15,1376.1,1376.1,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-05-03,2025-07-13,7029.4,7029.4,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-04-30,2025-09-22,9374.59,9374.59,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-29,2025-08-30,657.48,657.48,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-21,2024-12-18,333.68,333.68,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2024-11-26,2025-09-15,1962.94,266.31,1696.63,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-11-25,2025-06-27,5429.86,5429.86,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2025-07-10,2025-09-23,15880.16,14292.14,1588.02,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-04-18,2025-07-04,1309.17,0.0,1309.17,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-03-23,2025-08-18,8647.36,8647.36,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-11,2025-07-04,2066.69,2066.69,0.0,TRANSFERENCIA CANAL FISICO,1
2025-10,AHORRO,2024-10-15,2025-04-26,905.01,905.01,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-12,2025-06-19,17421.36,17421.36,0.0,COMISION TRASLADO DISPOSITIVO,1
2025-10,AHORRO,2025-05-28,2025-07-02,16978.52,16978.52,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-01,2025-03-07,2346.54,2346.54,0.0,PAGO APLICACION MOVIL,1
2025-10,AHORRO,2024-11-29,2025-04-13,650.44,585.4,65.04,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-10-11,2025-08-27,3796.69,1080.06,2716.63,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-07-07,2025-10-06,4049.27,4049.27,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-12-09,2024-12-13,8316.34,8316.34,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-07,2025-07-20,973.07,973.07,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-26,2025-06-30,1427.16,1427.16,0.0,PAGO PROGRAMADO,1
2025-10,AHORRO,2024-10-28,2025-10-02,3461.66,3461.66,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-09,2025-08-06,505.02,505.02,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-17,2025-04-18,311.86,311.86,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-28,2025-09-21,1948.41,1948.41,0.0,CARGO MORA TARJETA C,1
2025-10,AHORRO,2025-05-03,2025-05-29,497.4,447.66,49.74,TRANSFERENCIA BOTON DIGITAL,0
2025-10,AHORRO,2025-01-05,2025-07-15,178.18,178.18,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-11-04,2025-04-06,7131.99,7131.99,0.0,RETIRO CIERRE CUENTA A,1
2025-10,AHORRO,2025-05-09,2025-08-23,815.6,734.04,81.56,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-03-16,2025-04-27,1941.08,1941.08,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-06-03,2025-10-01,332.81,332.81,0.0,PAGO CANAL QR,1
2025-10,AHORRO,2025-02-01,2025-02-10,3069.21,365.33,2703.88,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-02-06,2025-09-02,1365.16,1365.16,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-05,2025-10-07,1866.8,1866.8,0.0,CARGO MORA OBLIGACION,1
2025-10,AHORRO,2025-05-20,2025-09-05,357.94,357.94,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-16,2025-07-14,1523.4,1523.4,0.0,CARGO MORA TARJETA A,1
2025-10,AHORRO,2025-04-25,2025-05-18,17172.16,17172.16,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-05-07,2025-05-21,1541.59,1541.59,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-10,2025-06-04,237.44,237.44,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-17,2025-07-10,35521.73,35521.73,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-30,2025-04-22,2743.75,2743.75,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-07,2025-06-23,81.04,81.04,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-22,2025-03-05,182.86,182.86,0.0,CARGO MORA TARJETA A,1
2025-10,AHORRO,2024-10-13,2025-07-26,10043.68,10043.68,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-17,2025-09-19,6802.28,6802.28,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-18,2025-03-02,2066.15,2066.15,0.0,ABONO CREDITO MORA,1
2025-10,AHORRO,2024-10-29,2024-11-04,16327.39,16327.39,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-02-08,2025-08-15,2148.5,2148.5,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-21,2025-05-16,1308.17,1308.17,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-10-28,2025-07-26,531.35,531.35,0.0,COMISION SERVICIO BANCARIO B,1
2025-10,AHORRO,2025-04-13,2025-06-27,8944.26,8944.26,0.0,DEBITO TRANSACCION RECHAZADA,1
2025-10,AHORRO,2025-04-05,2025-08-20,754.77,754.77,0.0,RETIRO CIERRE CUENTA A,1
2025-10,AHORRO,2025-06-22,2025-07-21,186.79,186.79,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-14,2025-08-18,3785.81,3785.81,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-11-09,2025-02-26,26562.47,26562.47,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-15,2025-05-02,561.72,561.72,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-25,2025-09-09,2932.97,2932.97,0.0,TRANSFERENCIA CANAL QR,1
2025-10,AHORRO,2025-04-11,2025-09-27,617.53,617.53,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-05-29,2025-08-06,1723.84,535.63,1188.21,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2025-04-19,2025-07-05,969.53,872.58,96.95,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-05-13,2025-06-09,291.65,291.65,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-08,2025-08-10,4310.41,4310.41,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-10-20,2025-05-04,2688.38,2688.38,0.0,CARGO FISCAL IVA COMISION A,1
2025-10,AHORRO,2024-12-29,2025-04-09,21332.85,21332.85,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-09,2025-08-06,1031.58,1031.58,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-11,2024-12-20,4884.51,0.0,4884.51,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-02-27,2025-04-09,944.99,944.99,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-05,2025-09-28,379.79,379.79,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-09,2025-06-13,2959.46,2959.46,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-05-29,2025-07-14,1739.36,1739.36,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-11,2025-05-22,5038.42,5038.42,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-22,2025-03-29,634.79,634.79,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-10,2025-07-20,2686.44,2686.44,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-04-10,2025-09-21,10323.54,10323.54,0.0,PAGO APLICACION MOVIL,1
2025-10,AHORRO,2024-12-12,2025-02-16,6231.61,6231.61,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-16,2025-06-04,2391.5,2152.35,239.15,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-11-25,2025-04-06,483.7,483.7,0.0,REVERSO CONSIGNACION EFECTIVO,1
2025-10,AHORRO,2025-04-06,2025-08-08,5596.12,5596.12,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-01-30,2025-04-14,249.78,249.78,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2024-12-22,2025-06-10,7006.15,7006.15,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-12,2025-03-04,1374.66,1374.66,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-27,2025-06-04,411.26,411.26,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-07,2025-04-30,4942.41,4942.41,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-28,2025-02-11,2155.03,2155.03,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,CORRIENTE,2025-04-15,2025-09-18,3068.86,3068.86,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-17,2025-08-04,4355.37,0.0,4355.37,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-12-01,2025-01-05,1797.64,0.0,1797.64,DEBITO ABONO CARTERA,0
2025-10,AHORRO,2024-12-28,2025-02-25,2933.0,2933.0,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-10-31,2025-07-30,532.67,532.67,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-05-12,2025-07-01,150.06,150.06,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-04-10,2025-05-23,49.91,49.91,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-16,2025-09-23,1081.61,973.45,108.16,TRANSFERENCIA CANAL FISICO,0
2025-10,AHORRO,2024-11-10,2025-04-06,343.37,343.37,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-01-10,2025-03-23,51.56,51.56,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-17,2025-09-13,1099.24,1099.24,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-20,2025-06-28,616.05,616.05,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-02-04,2025-02-26,1269.22,1269.22,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-11-20,2025-06-14,838.36,838.36,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-17,2025-03-29,826.91,744.22,82.69,CARGO FISCAL IVA COMISION B,0
2025-10,AHORRO,2025-06-28,2025-09-18,684.62,616.16,68.46,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-02-21,2025-05-30,1034.48,352.3,682.18,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2024-10-22,2025-03-28,148.56,148.56,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-10-22,2025-03-06,1373.92,1373.92,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-02-11,2025-05-17,493.94,493.94,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-27,2025-05-04,283.36,0.0,283.36,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-11-16,2025-03-18,638.5,638.5,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-20,2025-07-13,6193.69,6193.69,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-11-12,2025-05-12,1312.83,1312.83,0.0,PAGO SEGURO FINANCIERO,1
2025-10,AHORRO,2025-03-23,2025-08-11,2097.77,2097.77,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-05-22,2025-05-25,2831.82,2831.82,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-02,2025-09-20,10919.7,10919.7,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-07,2025-09-09,3277.73,3277.73,0.0,COMISION RECAUDO CORRESPONSAL,1
2025-10,AHORRO,2025-05-23,2025-10-04,23518.05,23518.05,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-07-04,2025-07-21,1908.04,1908.04,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-11,2025-08-01,43328.05,31421.53,11906.52,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-02-12,2025-05-26,4304.35,0.0,4304.35,TRANSFERENCIA BILLETERA A,0
2025-10,AHORRO,2024-10-21,2025-07-23,5020.94,5020.94,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-04-06,2025-10-09,2445.62,0.0,2445.62,OPERACION CAMBIO DIVISAS,0
2025-10,AHORRO,2025-03-18,2025-03-26,4991.47,4991.47,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-30,2025-09-16,6266.78,6266.78,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-06-05,2025-08-06,3008.28,3008.28,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-18,2025-04-05,8970.93,8073.84,897.09,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-05-13,2025-07-21,2424.51,2424.51,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-07,2025-06-02,1336.46,1336.46,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-28,2025-04-19,839.68,839.68,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-04-27,2025-08-12,6040.48,6040.48,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-30,2025-02-28,4784.46,4784.46,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-11-21,2024-12-15,401.74,41.89,359.85,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-05-31,2025-09-16,640.79,640.79,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-31,2025-06-12,421.18,421.18,0.0,RECARGA SERVICIO B,1
2025-10,AHORRO,2025-04-25,2025-07-22,10052.43,10052.43,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-31,2025-05-06,13126.17,13126.17,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-23,2025-01-31,2572.04,2572.04,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-22,2025-05-24,3168.86,3168.86,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-30,2025-08-20,16955.87,16955.87,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-04-12,2025-05-09,1843.83,1843.83,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-24,2025-05-13,4224.51,4224.51,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-11-20,2025-03-07,612.7,612.7,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-02,2025-08-15,346.44,346.44,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-01,2025-09-26,2631.11,2368.0,263.11,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-04-01,2025-09-29,1977.26,1977.26,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-09,2025-05-24,2269.08,2042.17,226.91,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-11-15,2025-08-03,73.84,73.84,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-24,2025-03-27,7594.81,7594.81,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-18,2025-09-05,19702.42,0.0,19702.42,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-03-13,2025-05-25,2737.96,2737.96,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-26,2025-09-27,52.82,47.54,5.28,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-06-07,2025-08-24,1575.79,1575.79,0.0,AJUSTE INTERES DEPOSITO,1
2025-10,AHORRO,2024-11-23,2025-02-24,1874.98,1874.98,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-02-02,2025-03-08,114.4,114.4,0.0,COMISION ATM EXTERIOR,1
2025-10,AHORRO,2024-11-21,2024-12-28,2126.45,2126.45,0.0,PAGO PUNTO EXTERNO,1
2025-10,AHORRO,2025-03-19,2025-09-16,2134.52,2134.52,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2024-11-28,2025-02-04,2035.52,2035.52,0.0,COMISION EXPEDICION DOCUMENTO,1
2025-10,AHORRO,2025-06-27,2025-09-21,12832.54,12832.54,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-04-26,2025-05-26,796.16,796.16,0.0,RECARGA SERVICIO A,1
2025-10,AHORRO,2025-07-11,2025-08-04,443.32,443.32,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-04-13,2025-06-21,1103.8,1103.8,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-27,2025-10-01,1829.57,1829.57,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-12,2025-08-17,3282.5,3282.5,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-06,2025-10-01,4505.25,4054.72,450.53,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-01-05,2025-02-26,11271.56,11271.56,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-19,2024-11-21,26641.66,26641.66,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-20,2025-07-15,1992.16,1992.16,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-02,2025-06-21,3376.11,3376.11,0.0,DEBITO ABONO CARTERA,1
2025-10,AHORRO,2025-07-03,2025-08-18,2669.57,2669.57,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-10,2025-09-12,532.55,532.55,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-05,2025-08-11,1197.2,868.05,329.15,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-03-18,2025-04-04,3855.31,3855.31,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-28,2025-08-14,7200.38,7200.38,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-01,2025-06-10,841.5,841.5,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-01,2025-09-21,6081.21,6081.21,0.0,COMISION TRANSFERENCIA EXTERNA A,1
2025-10,AHORRO,2025-03-10,2025-07-12,1689.17,1689.17,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-07,2025-10-03,3257.4,3257.4,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-24,2025-04-19,4680.34,4680.34,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-05,2025-05-28,3770.44,3770.44,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-05,2025-09-25,18989.48,18989.48,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-29,2025-10-05,22652.64,22652.64,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-03-20,2025-08-27,588.61,588.61,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-12,2025-05-10,753.24,753.24,0.0,RECARGA SERVICIO A,1
2025-10,AHORRO,2025-04-06,2025-04-29,107.68,107.68,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-04-08,2025-08-11,6401.09,6401.09,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2025-06-10,2025-09-18,12571.89,3459.43,9112.46,CARGO FISCAL IVA COMISION B,0
2025-10,AHORRO,2025-01-18,2025-02-04,73.6,73.6,0.0,COBRO SERVICIO TRANSPORTE,1
